Id,Category
2998,0
2999,0
3000,0
3001,0
3002,0
3003,1
3004,1
3005,1
3006,0
3007,0
3008,1
3009,0
3010,0
3011,0
3012,0
3013,1
3014,1
3015,0
3016,1
3017,0
3018,1
3019,1
3020,1
3021,0
3022,1
3023,0
3024,0
3025,1
3026,1
3027,0
3028,1
3029,1
3030,1
3031,1
3032,1
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,1
3042,0
3043,1
3044,1
3045,0
3046,0
3047,0
3048,0
3049,0
3050,1
3051,1
3052,0
3053,1
3054,0
3055,1
3056,0
3057,0
3058,0
3059,1
3060,1
3061,0
3062,0
3063,1
3064,1
3065,1
3066,0
3067,0
3068,0
3069,1
3070,1
3071,0
3072,0
3073,1
3074,1
3075,1
3076,1
3077,0
3078,1
3079,1
3080,0
3081,1
3082,1
3083,1
3084,0
3085,1
3086,1
3087,1
3088,0
3089,1
3090,1
3091,1
3092,1
3093,0
3094,1
3095,0
3096,0
3097,1
3098,1
3099,0
3100,0
3101,1
3102,0
3103,1
3104,0
3105,0
3106,0
3107,0
3108,1
3109,1
3110,1
3111,1
3112,0
3113,0
3114,1
3115,0
3116,0
3117,1
3118,1
3119,0
3120,1
3121,1
3122,0
3123,0
3124,1
3125,0
3126,1
3127,0
3128,0
3129,1
3130,0
3131,0
3132,1
3133,0
3134,0
3135,1
3136,0
3137,0
3138,0
3139,1
3140,1
3141,0
3142,0
3143,1
3144,0
3145,1
3146,1
3147,1
3148,1
3149,1
3150,1
3151,1
3152,1
3153,0
3154,1
3155,1
3156,1
3157,1
3158,0
3159,0
3160,1
3161,1
3162,1
3163,1
3164,0
3165,0
3166,0
3167,0
3168,1
3169,1
3170,0
3171,1
3172,1
3173,0
3174,1
3175,0
3176,0
3177,1
3178,1
3179,0
3180,1
3181,1
3182,0
3183,0
3184,1
3185,0
3186,1
3187,1
3188,1
3189,0
3190,1
3191,0
3192,0
3193,1
3194,0
3195,1
3196,0
3197,0
3198,0
3199,1
3200,0
3201,0
3202,0
3203,0
3204,1
3205,0
3206,0
3207,0
3208,0
3209,1
3210,0
3211,0
3212,0
3213,0
3214,0
3215,1
3216,1
3217,0
3218,0
3219,0
3220,1
3221,0
3222,0
3223,1
3224,0
3225,1
3226,0
3227,1
3228,0
3229,0
3230,0
3231,1
3232,0
3233,0
3234,1
3235,1
3236,1
3237,0
3238,1
3239,0
3240,0
3241,0
3242,0
3243,1
3244,0
3245,0
3246,1
3247,0
3248,0
3249,1
3250,1
3251,0
3252,0
3253,0
3254,1
3255,1
3256,1
3257,1
3258,1
3259,0
3260,0
3261,0
3262,1
3263,1
3264,0
3265,0
3266,0
3267,1
3268,1
3269,1
3270,0
3271,1
3272,1
3273,0
3274,0
3275,1
3276,0
3277,1
3278,1
3279,1
3280,0
3281,1
3282,0
3283,0
3284,0
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,0
3292,0
3293,0
3294,1
3295,1
3296,1
3297,0
3298,0
3299,1
3300,0
3301,0
3302,1
3303,1
3304,0
3305,1
3306,1
3307,1
3308,0
3309,0
3310,0
3311,1
3312,0
3313,1
3314,0
3315,1
3316,0
3317,0
3318,0
3319,0
3320,1
3321,1
3322,1
3323,0
3324,1
3325,0
3326,0
3327,1
3328,0
3329,1
3330,0
3331,1
3332,0
3333,0
3334,0
3335,0
3336,1
3337,0
3338,0
3339,0
3340,1
3341,0
3342,0
3343,1
3344,0
3345,1
3346,1
3347,1
3348,1
3349,1
3350,0
3351,0
3352,1
3353,1
3354,0
3355,1
3356,1
3357,0
3358,0
3359,0
3360,1
3361,0
3362,1
3363,0
3364,0
3365,0
3366,1
3367,0
3368,1
3369,0
3370,0
3371,0
3372,1
3373,1
3374,1
3375,0
3376,0
3377,0
3378,0
3379,1
3380,1
3381,1
3382,1
3383,1
3384,1
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,1
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,1
3399,1
3400,0
3401,1
3402,0
3403,0
3404,1
3405,1
3406,0
3407,1
3408,0
3409,0
3410,0
3411,1
3412,1
3413,0
3414,1
3415,1
3416,1
3417,0
3418,1
3419,0
3420,0
3421,1
3422,1
3423,1
3424,0
3425,1
3426,0
3427,1
3428,1
3429,0
3430,1
3431,1
3432,0
3433,1
3434,0
3435,0
3436,0
3437,0
3438,0
3439,1
3440,1
3441,1
3442,1
3443,1
3444,0
3445,1
3446,1
3447,0
3448,1
3449,1
3450,0
3451,0
3452,0
3453,0
3454,0
3455,1
3456,0
3457,0
3458,1
3459,0
3460,0
3461,1
3462,0
3463,0
3464,1
3465,1
3466,1
3467,0
3468,0
3469,1
3470,0
3471,0
3472,1
3473,0
3474,0
3475,1
3476,0
3477,1
3478,1
3479,1
3480,1
3481,0
3482,1
3483,0
3484,0
3485,0
3486,0
3487,0
3488,1
3489,1
3490,1
3491,1
3492,0
3493,1
3494,1
3495,0
3496,1
3497,0
3498,1
3499,0
3500,0
3501,0
3502,1
3503,1
3504,0
3505,0
3506,0
3507,0
3508,0
3509,1
3510,1
3511,0
3512,1
3513,1
3514,0
3515,0
3516,0
3517,1
3518,0
3519,1
3520,0
3521,0
3522,1
3523,1
3524,0
3525,0
3526,0
3527,1
3528,0
3529,1
3530,1
3531,1
3532,0
3533,0
3534,1
3535,0
3536,1
3537,1
3538,0
3539,0
3540,1
3541,0
3542,0
3543,1
3544,0
3545,1
3546,1
3547,0
3548,1
3549,1
3550,0
3551,0
3552,0
3553,1
3554,1
3555,1
3556,0
3557,1
3558,1
3559,1
3560,1
3561,0
3562,1
3563,0
3564,0
3565,0
3566,1
3567,0
3568,0
3569,0
3570,0
3571,0
3572,1
3573,1
3574,1
3575,1
3576,0
3577,0
3578,1
3579,0
3580,0
3581,1
3582,1
3583,1
3584,1
3585,0
3586,0
3587,0
3588,0
3589,1
3590,1
3591,1
3592,0
3593,1
3594,1
3595,1
3596,1
3597,0
3598,1
3599,0
3600,1
3601,1
3602,0
3603,1
3604,1
3605,1
3606,0
3607,1
3608,1
3609,0
3610,0
3611,0
3612,0
3613,1
3614,1
3615,1
3616,0
3617,0
3618,1
3619,0
3620,1
3621,1
3622,0
3623,0
3624,0
3625,1
3626,0
3627,1
3628,1
3629,1
3630,0
3631,0
3632,1
3633,0
3634,0
3635,0
3636,1
3637,1
3638,0
3639,1
3640,0
3641,0
3642,0
3643,1
3644,1
3645,0
3646,0
3647,1
3648,0
3649,1
3650,1
3651,1
3652,0
3653,1
3654,0
3655,1
3656,0
3657,1
3658,1
3659,1
3660,1
3661,1
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,1
3669,0
3670,0
3671,1
3672,0
3673,0
3674,0
3675,0
3676,1
3677,0
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,0
3685,0
3686,0
3687,0
3688,0
3689,1
3690,1
3691,1
3692,0
3693,0
3694,0
3695,1
3696,0
3697,1
3698,1
3699,1
3700,0
3701,1
3702,0
3703,1
3704,0
3705,0
3706,1
3707,0
3708,0
3709,0
3710,0
3711,1
3712,1
3713,0
3714,1
3715,0
3716,0
3717,0
3718,1
3719,1
3720,0
3721,0
3722,0
3723,0
3724,1
3725,1
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,1
3733,1
3734,1
3735,0
3736,0
3737,0
3738,0
3739,1
3740,0
3741,0
3742,1
3743,0
3744,1
3745,0
3746,1
3747,0
3748,1
3749,1
3750,0
3751,1
3752,0
3753,1
3754,0
3755,1
3756,0
3757,0
3758,0
3759,1
3760,1
3761,0
3762,0
3763,0
3764,1
3765,1
3766,1
3767,0
3768,0
3769,0
3770,0
3771,1
3772,1
3773,1
3774,0
3775,0
3776,0
3777,0
3778,1
3779,1
3780,0
3781,0
3782,1
3783,1
3784,0
3785,1
3786,1
3787,1
3788,1
3789,0
3790,1
3791,1
3792,0
3793,1
3794,1
3795,0
3796,0
3797,1
3798,0
3799,1
3800,0
3801,1
3802,0
3803,0
3804,1
3805,1
3806,0
3807,1
3808,0
3809,1
3810,0
3811,1
3812,0
3813,0
3814,1
3815,1
3816,0
3817,1
3818,0
3819,0
3820,1
3821,0
3822,0
3823,0
3824,0
3825,1
3826,0
3827,0
3828,0
3829,1
3830,1
3831,0
3832,1
3833,1
3834,1
3835,0
3836,0
3837,1
3838,0
3839,1
3840,0
3841,1
3842,1
3843,0
3844,0
3845,0
3846,1
3847,0
3848,1
3849,0
3850,1
3851,1
3852,0
3853,0
3854,1
3855,0
3856,1
3857,1
3858,1
3859,1
3860,0
3861,0
3862,1
3863,1
3864,0
3865,1
3866,1
3867,0
3868,0
3869,1
3870,1
3871,1
3872,1
3873,1
3874,0
3875,1
3876,1
3877,1
3878,1
3879,1
3880,0
3881,0
3882,1
3883,0
3884,1
3885,0
3886,0
3887,1
3888,0
3889,1
3890,1
3891,1
3892,1
3893,0
3894,1
3895,1
3896,0
3897,0
3898,0
3899,1
3900,1
3901,0
3902,1
3903,0
3904,1
3905,1
3906,0
3907,0
3908,0
3909,1
3910,0
3911,0
3912,1
3913,1
3914,1
3915,1
3916,1
3917,0
3918,0
3919,1
3920,1
3921,0
3922,1
3923,1
3924,0
3925,0
3926,1
3927,1
3928,0
3929,1
3930,1
3931,0
3932,0
3933,1
3934,0
3935,1
3936,0
3937,0
3938,0
3939,1
3940,0
3941,0
3942,0
3943,0
3944,1
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,1
3952,0
3953,0
3954,0
3955,0
3956,1
3957,0
3958,0
3959,1
3960,1
3961,1
3962,0
3963,0
3964,0
3965,1
3966,1
3967,1
3968,1
3969,0
3970,1
3971,1
3972,0
3973,0
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,1
3984,0
3985,1
3986,0
3987,1
3988,0
3989,0
3990,0
3991,1
3992,1
3993,1
3994,0
3995,0
3996,0
3997,0
3998,1
3999,1
4000,0
4001,0
4002,0
4003,1
4004,1
4005,0
4006,0
4007,1
4008,0
4009,1
4010,1
4011,1
4012,0
4013,0
4014,0
4015,1
4016,1
4017,1
4018,1
4019,1
4020,0
4021,0
4022,0
4023,0
4024,1
4025,1
4026,1
4027,1
4028,1
4029,0
4030,1
4031,0
4032,0
4033,0
4034,1
4035,0
4036,0
4037,0
4038,1
4039,0
4040,1
4041,1
4042,0
4043,0
4044,1
4045,0
4046,1
4047,1
4048,0
4049,0
4050,0
4051,1
4052,1
4053,1
4054,0
4055,1
4056,1
4057,1
4058,1
4059,0
4060,1
4061,1
4062,1
4063,1
4064,0
4065,1
4066,0
4067,1
4068,1
4069,0
4070,0
4071,1
4072,1
4073,0
4074,0
4075,1
4076,1
4077,1
4078,0
4079,0
4080,1
4081,0
4082,0
4083,1
4084,0
4085,0
4086,1
4087,0
4088,1
4089,0
4090,0
4091,1
4092,1
4093,0
4094,0
4095,0
4096,1
4097,1
4098,1
4099,0
4100,0
4101,0
4102,0
4103,1
4104,1
4105,0
4106,0
4107,0
4108,1
4109,1
4110,0
4111,1
4112,0
4113,1
4114,1
4115,1
4116,1
4117,0
4118,0
4119,0
4120,1
4121,1
4122,1
4123,1
4124,1
4125,0
4126,0
4127,1
4128,1
4129,0
4130,1
4131,0
4132,1
4133,1
4134,0
4135,0
4136,0
4137,1
4138,0
4139,0
4140,1
4141,1
4142,1
4143,0
4144,0
4145,0
4146,1
4147,1
4148,0
4149,0
4150,1
4151,0
4152,1
4153,1
4154,0
4155,1
4156,0
4157,0
4158,1
4159,0
4160,1
4161,1
4162,1
4163,1
4164,0
4165,1
4166,0
4167,0
4168,1
4169,1
4170,0
4171,0
4172,0
4173,1
4174,0
4175,0
4176,0
4177,0
4178,1
4179,1
4180,1
4181,1
4182,0
4183,1
4184,0
4185,1
4186,0
4187,0
4188,1
4189,0
4190,1
4191,0
4192,1
4193,0
4194,1
4195,0
4196,0
4197,0
4198,0
4199,1
4200,1
4201,0
4202,1
4203,1
4204,1
4205,1
4206,0
4207,0
4208,1
4209,1
4210,1
4211,0
4212,1
4213,0
4214,0
4215,0
4216,1
4217,0
4218,1
4219,1
4220,0
4221,0
4222,1
4223,0
4224,1
4225,1
4226,1
4227,0
4228,0
4229,1
4230,0
4231,1
4232,1
4233,0
4234,0
4235,0
4236,1
4237,0
4238,0
4239,1
4240,0
4241,0
4242,1
4243,1
4244,1
4245,1
4246,1
4247,1
4248,0
4249,0
4250,0
4251,0
4252,1
4253,1
4254,1
4255,1
4256,0
4257,1
4258,1
4259,1
4260,0
4261,0
4262,0
4263,0
4264,0
4265,1
4266,1
4267,1
4268,0
4269,1
4270,0
4271,0
4272,0
4273,1
4274,1
4275,1
4276,1
4277,0
4278,0
4279,0
4280,0
4281,0
4282,1
4283,1
4284,1
4285,0
4286,1
4287,0
4288,1
4289,0
4290,0
4291,1
4292,0
4293,0
4294,0
4295,1
4296,1
4297,1
4298,1
4299,0
4300,0
4301,1
4302,0
4303,1
4304,1
4305,1
4306,0
4307,1
4308,0
4309,0
4310,0
4311,0
